"Colony","Nest","Day","ScaledX","ScaledY","Bin","ScaledDist","Density","Sex","Ratio","Corner"
13,"Tube",10,4.343283582,0.949626866,8,1,"Low","M",1,"N"
13,"Tube",11,4.467840735,0.939892802,8,0.989570081190799,"Low","M",1,"N"
13,"Tube",12,4.083343326,0.991047662,8,1,"Low","M",1,"N"
13,"Tube",13,4.873076923,1.157692308,7,0.89716226434018,"Low","M",1,"Y"
13,"Tube",14,4.382022472,1.059390048,8,0.998688151973896,"Low","M",1,"N"
14,"Tube",12,3.288643533,2.091876972,2,0.137057954663536,"Low","M",1,"N"
14,"Tube",12,4.838984621,4.227129338,5,0.622551277353002,"Low","M",1,"N"
14,"Tube",12,6.687040615,4.465037461,6,0.741584027048756,"Low","M",1,"Y"
14,"Tube",12,6.978180205,3.650763013,7,0.778343836109977,"Low","M",1,"Y"
14,"Tube",12,5.950315457,2.165812303,8,0.8992416921489,"Low","M",1,"N"
14,"Tube",14,2.875,1.987132353,2,0.147973026302196,"Low","M",1,"N"
14,"Tube",14,2.544117647,2.152573529,2,0.171647474978413,"Low","M",1,"N"
14,"Tube",14,2.248161765,4.507352941,4,0.460559667495371,"Low","M",1,"Y"
14,"Tube",14,4.972426471,4.496323529,6,0.632214470047478,"Low","M",1,"Y"
14,"Tube",14,5.491420956,4.351102941,6,0.664668057082994,"Low","M",1,"Y"
14,"Tube",14,5.439950368,4.096200368,6,0.660941139842681,"Low","M",1,"Y"
14,"Tube",14,6.472426471,4.128676471,6,0.727106275407818,"Low","?",1,"Y"
14,"Tube",14,7.125,4.009191176,6,0.768971973744593,"Low","M",1,"Y"
14,"Tube",14,6.977941176,3.40625,7,0.791748863475746,"Low","M",1,"Y"
14,"Tube",14,7.023897059,2.564338235,7,0.843698025229825,"Low","M",1,"Y"
14,"Tube",14,6.417279412,2.154411765,8,0.873604838993724,"Low","M",1,"N"
14,"Tube",14,6.636029412,1.875,7,0.884772349256444,"Low","M",1,"Y"
14,"Tube",14,5.733455882,2.251838235,8,0.911532187604709,"Low","M",1,"N"
14,"Tube",14,4.665441176,2.145220588,8,0.980271312358628,"Low","M",1,"N"
15,"Tube",4,2.943707596,2.082103614,2,0.151945240948958,"Low","M",0.456521739130435,"N"
15,"Tube",4,1.873156342,2.260324484,2,0.220604665529055,"Low","F",0.456521739130435,"N"
15,"Tube",4,2.018191372,1.87622972,2,0.20469171021158,"Low","F",0.456521739130435,"N"
15,"Tube",4,2.079646018,2.05322087,2,0.202817940288776,"Low","F",0.456521739130435,"N"
15,"Tube",4,1.012168142,3.451327434,3,0.346727741866326,"Low","M",0.456521739130435,"Y"
15,"Tube",4,1.09789823,3.878134218,4,0.375092101762828,"Low","F",0.456521739130435,"Y"
15,"Tube",4,1.504424779,4.306784661,4,0.415486569342587,"Low","F",0.456521739130435,"Y"
15,"Tube",4,1.841200221,4.277286136,4,0.430568536339139,"Low","F",0.456521739130435,"Y"
15,"Tube",4,2.31379056,4.370082965,4,0.461668092333842,"Low","M",0.456521739130435,"Y"
15,"Tube",4,2.426867625,4.309858038,4,0.467062773535217,"Low","F",0.456521739130435,"Y"
15,"Tube",4,2.485864676,4.126720133,4,0.467110279789622,"Low","M",0.456521739130435,"Y"
15,"Tube",4,3.207964602,4.301253687,5,0.517767839536601,"Low","F",0.456521739130435,"N"
15,"Tube",4,3.473451327,4.148230088,5,0.533558905801966,"Low","F",0.456521739130435,"N"
15,"Tube",4,3.537979351,4.19800885,5,0.538431663501624,"Low","M",0.456521739130435,"N"
15,"Tube",4,3.748156342,4.202925885,5,0.552637858370957,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.483161873,4.024705015,5,0.601178833914913,"Low","F",0.456521739130435,"N"
15,"Tube",4,4.347959071,4.175884956,5,0.592930962557279,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.415560472,4.242256637,5,0.598067718190723,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.508973083,4.279129794,5,0.604721277879644,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.617133112,4.17096792,5,0.611136855342206,"Low","M",0.456521739130435,"N"
15,"Tube",4,5.063606195,4.16390118,6,0.64138717266963,"Low","F",0.456521739130435,"Y"
15,"Tube",4,5.391777286,4.399889381,6,0.665479391319056,"Low","F",0.456521739130435,"Y"
15,"Tube",4,6.457411504,4.124262537,6,0.73596274135444,"Low","M",0.456521739130435,"Y"
15,"Tube",4,6.693091814,4.123648599,6,0.752003374367839,"Low","F",0.456521739130435,"Y"
15,"Tube",4,6.893436578,3.383726032,7,0.791386595222517,"Low","M",0.456521739130435,"Y"
15,"Tube",4,6.856563422,2.931415929,7,0.814331482620767,"Low","F",0.456521739130435,"Y"
15,"Tube",4,6.695551254,2.721238938,7,0.823285773645987,"Low","F",0.456521739130435,"Y"
15,"Tube",4,6.95980826,2.069813791,7,0.871113968996455,"Low","M",0.456521739130435,"Y"
15,"Tube",4,6.618117625,2.048917773,7,0.866879691763685,"Low","F",0.456521739130435,"Y"
15,"Tube",4,6.286259218,2.013274336,7,0.867857949275421,"Low","M",0.456521739130435,"Y"
15,"Tube",4,6.457103614,1.865781711,7,0.878131813693508,"Low","M",0.456521739130435,"Y"
15,"Tube",4,5.355825959,1.898045723,8,0.920324365827665,"Low","F",0.456521739130435,"N"
15,"Tube",4,5.293141593,1.983775811,8,0.922011654021144,"Low","F",0.456521739130435,"N"
15,"Tube",4,4.900442478,1.882374631,8,0.949573563718369,"Low","F",0.456521739130435,"N"
15,"Tube",4,4.888458702,2.137721239,8,0.946234866064832,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.519727139,2.168141593,8,0.970900911106522,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.604535398,2.299963127,8,0.964485883136629,"Low","F",0.456521739130435,"N"
15,"Tube",4,4.659384218,2.159384218,8,0.961507038291696,"Low","M",0.456521739130435,"N"
15,"Tube",4,4.943460546,2.150318953,8,0.94239719286163,"Low","?",0.456521739130435,"N"
15,"Tube",4,6.730272861,4.078171091,6,0.754369967568332,"Low","M",0.456521739130435,"Y"
15,"Tube",7,3.121200608,1.959219225,2,0.138251307518693,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.050279255,1.904762538,2,0.138139906795862,"Low","M",0.603174603174603,"N"
15,"Tube",7,2.494933511,2.035841565,2,0.175542450657761,"Low","M",0.603174603174603,"N"
15,"Tube",7,2.326495061,2.11056231,2,0.18810104265395,"Low","M",0.603174603174603,"N"
15,"Tube",7,2.008611322,1.99024886,2,0.206542873731241,"Low","M",0.603174603174603,"N"
15,"Tube",7,1.776215805,2.083966565,2,0.223393232865902,"Low","M",0.603174603174603,"N"
15,"Tube",7,1.764817629,1.952887538,2,0.222493216982995,"Low","F",0.603174603174603,"N"
15,"Tube",7,1.595744681,1.905395137,2,0.233548499310487,"Low","F",0.603174603174603,"N"
15,"Tube",7,1.481130319,2.199848024,2,0.244829105085743,"Low","F",0.603174603174603,"N"
15,"Tube",7,1.103723404,2.10106383,3,0.268596259074588,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.074595365,1.855370441,3,0.26873393812063,"Low","F",0.603174603174603,"Y"
15,"Tube",7,0.835233663,1.879431991,3,0.285121299660339,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.006206307,2.246707827,3,0.277050444987784,"Low","F",0.603174603174603,"Y"
15,"Tube",7,1.106255699,2.482270137,3,0.28075657992123,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.184777736,2.139057751,3,0.263620545375849,"Low","M",0.603174603174603,"Y"
15,"Tube",7,0.90868731,3.06231003,3,0.322532018002946,"Low","M",0.603174603174603,"Y"
15,"Tube",7,0.870693389,3.252279635,3,0.335636552084405,"Low","F",0.603174603174603,"Y"
15,"Tube",7,1.065729483,3.900708587,4,0.376731872331513,"Low","F",0.603174603174603,"Y"
15,"Tube",7,0.754179331,4.104610562,4,0.393470740835481,"Low","M",0.603174603174603,"Y"
15,"Tube",7,0.795972644,4.209726444,4,0.399920599152333,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.510258359,4.085613602,4,0.404640129913039,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.607775456,4.053951368,4,0.408992712687117,"Low","M",0.603174603174603,"Y"
15,"Tube",7,1.869933511,4.273049012,4,0.432032828381127,"Low","M",0.603174603174603,"Y"
15,"Tube",7,2.633928571,4.151785714,4,0.477327780500465,"Low","F",0.603174603174603,"Y"
15,"Tube",7,3.204787234,4.135638298,5,0.515322940827441,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.223784195,4.071048632,5,0.515972217578696,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.53343465,4.207826748,5,0.53823653297013,"Low","F",0.603174603174603,"N"
15,"Tube",7,3.670212766,4.395896657,5,0.549925649642324,"Low","F",0.603174603174603,"N"
15,"Tube",7,3.802558891,4.161601444,5,0.555907321096429,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.772163754,4.061550152,5,0.553058605545764,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.665780775,3.991893997,5,0.545421931015157,"Low","M",0.603174603174603,"N"
15,"Tube",7,3.986194909,4.098276976,5,0.567831123816516,"Low","M",0.603174603174603,"N"
15,"Tube",7,4.25468655,3.998227584,5,0.585515417906044,"Low","M",0.603174603174603,"N"
15,"Tube",7,4.830927052,4.128039514,6,0.625365548226796,"Low","M",0.603174603174603,"Y"
15,"Tube",7,4.98100304,4.179331307,6,0.635879157056936,"Low","F",0.603174603174603,"Y"
15,"Tube",7,5.879559271,4.166033435,6,0.696844191108419,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.356382979,3.977963526,6,0.728614110728231,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.641337386,4.147036474,6,0.748576139329964,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.419072948,4.245820669,6,0.733950763443557,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.791413374,4.378799392,6,0.760071145680367,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.736322188,3.436550152,7,0.781254672371867,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.941489362,3.447948328,7,0.791187797902195,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.926291793,3.11550152,7,0.806392218820131,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.797112462,2.824848024,7,0.819073955899063,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.686930091,2.828647416,7,0.81613386303774,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.964285714,2.344224924,7,0.85370223567566,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.871200608,1.996580547,7,0.874067565189224,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.675531915,2.070668693,7,0.866079524271826,"Low","M",0.603174603174603,"Y"
15,"Tube",7,6.572948328,2.17325228,7,0.858042888682294,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.580547112,2.374620061,7,0.844543295109002,"Low","F",0.603174603174603,"Y"
15,"Tube",7,6.017604483,1.896529255,8,0.884908504216688,"Low","F",0.603174603174603,"N"
15,"Tube",7,6.084093845,2.269504179,8,0.864666460829767,"Low","F",0.603174603174603,"N"
15,"Tube",7,6.054963906,2.10106383,8,0.872568682142553,"Low","F",0.603174603174603,"N"
15,"Tube",7,5.583839286,2.022543693,8,0.902646225344449,"Low","M",0.603174603174603,"N"
15,"Tube",7,5.460993541,1.914893617,8,0.913385285529639,"Low","F",0.603174603174603,"N"
15,"Tube",7,6.396909195,2.084599164,7,0.863029436728937,"Low","F",0.603174603174603,"Y"
15,"Tube",8,3.141377752,1.801625393,2,0.128868369677622,"Low","F",0.617647058823529,"N"
15,"Tube",8,2.749606918,1.836346305,2,0.154937454554837,"Low","M",0.617647058823529,"N"
15,"Tube",8,2.91339033,2.051232311,2,0.151790756009753,"Low","M",0.617647058823529,"N"
15,"Tube",8,2.819050708,2.083987814,2,0.158055235984898,"Low","M",0.617647058823529,"N"
15,"Tube",8,2.449553852,2.158673349,2,0.181899763017413,"Low","M",0.617647058823529,"N"
15,"Tube",8,2.329009434,2.106263758,2,0.187831670728903,"Low","F",0.617647058823529,"N"
15,"Tube",8,2.213704796,2.02240566,2,0.193446093239261,"Low","F",0.617647058823529,"N"
15,"Tube",8,1.649632469,1.885481525,2,0.229761668509967,"Low","M",0.617647058823529,"N"
15,"Tube",8,1.839622642,1.829141116,2,0.216549664028312,"Low","M",0.617647058823529,"N"
15,"Tube",8,1.935273192,1.905135613,2,0.21053843167215,"Low","F",0.617647058823529,"N"
15,"Tube",8,1.867138365,2.006027909,2,0.216214687988743,"Low","M",0.617647058823529,"N"
15,"Tube",8,1.666666667,2.000786164,2,0.229607258118221,"Low","F",0.617647058823529,"N"
15,"Tube",8,1.561845519,2.171122248,2,0.239009446480743,"Low","F",0.617647058823529,"N"
15,"Tube",8,0.915226022,2.078748035,3,0.281058443409487,"Low","F",0.617647058823529,"Y"
15,"Tube",8,0.904742531,2.374868318,3,0.286538835500762,"Low","F",0.617647058823529,"Y"
15,"Tube",8,0.784198113,2.284459513,3,0.292385346008193,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.09997445,2.558307783,3,0.285804589414575,"Low","F",0.617647058823529,"Y"
15,"Tube",8,0.83660967,2.481000393,3,0.293626513073491,"Low","M",0.617647058823529,"Y"
15,"Tube",8,0.903433569,2.820361635,3,0.307508790663271,"Low","M",0.617647058823529,"Y"
15,"Tube",8,0.844471305,3.092898978,3,0.326053570210612,"Low","M",0.617647058823529,"Y"
15,"Tube",8,0.941430818,3.534459513,3,0.353117437193719,"Low","F",0.617647058823529,"Y"
15,"Tube",8,0.826126179,4.154219733,4,0.39582746458286,"Low","M",0.617647058823529,"Y"
15,"Tube",8,0.709512579,4.209251179,4,0.401104488683673,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.173349057,4.22759434,4,0.402680670696812,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.217898978,3.999606918,4,0.387761391498159,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.304376965,4.297038129,4,0.408880591629517,"Low","F",0.617647058823529,"Y"
15,"Tube",8,1.524502752,4.126704009,4,0.407180593807598,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.595257469,4.289176494,4,0.418405298594001,"Low","M",0.617647058823529,"Y"
15,"Tube",8,1.679113601,4.10901533,4,0.41507667906185,"Low","F",0.617647058823529,"Y"
15,"Tube",8,2.79677673,4.162081368,5,0.488313645951492,"Low","F",0.617647058823529,"N"
15,"Tube",8,2.807258255,4.025811714,5,0.487409602978074,"Low","F",0.617647058823529,"N"
15,"Tube",8,2.934355346,4.193527909,5,0.497936557215082,"Low","M",0.617647058823529,"N"
15,"Tube",8,3.320886399,4.175182783,5,0.523574980676324,"Low","F",0.617647058823529,"N"
15,"Tube",8,3.239648192,4.052018475,5,0.516886373250781,"Low","M",0.617647058823529,"N"
15,"Tube",8,3.641902516,4.082154088,5,0.544371057263842,"Low","F",0.617647058823529,"N"
15,"Tube",8,3.740172956,4.150288915,5,0.551588421472803,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.143736242,4.223663522,5,0.579531830661226,"Low","F",0.617647058823529,"N"
15,"Tube",8,4.050707547,4.097877358,5,0.572204492798701,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.304245283,4.081499607,5,0.589311407967308,"Low","F",0.617647058823529,"N"
15,"Tube",8,4.750393082,4.229559748,5,0.620612300390484,"Low","F",0.617647058823529,"N"
15,"Tube",8,5.713443396,4.051690252,6,0.68503172510547,"Low","F",0.617647058823529,"Y"
15,"Tube",8,6.073113208,4.108358884,6,0.709740205789571,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.535638758,4.384827044,6,0.742767900936504,"Low","F",0.617647058823529,"Y"
15,"Tube",8,6.813417846,4.270833333,6,0.760889848553104,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.750524764,4.124082154,6,0.755914968856156,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.783280267,4.14766706,6,0.758239446812603,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.79245283,2.870807783,7,0.816080655830265,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.916928066,2.784329796,7,0.825114366358651,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.802934355,2.393867925,7,0.846777020486707,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.932651336,2.273323506,7,0.857423398949709,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.868449292,2.104298349,7,0.866964394212336,"Low","F",0.617647058823529,"Y"
15,"Tube",8,6.501572327,2.146226415,7,0.85930276379962,"Low","F",0.617647058823529,"Y"
15,"Tube",8,6.830450079,1.979821148,7,0.874439768851548,"Low","F",0.617647058823529,"Y"
15,"Tube",8,6.310927673,2.124606918,7,0.860235410559735,"Low","M",0.617647058823529,"Y"
15,"Tube",8,6.116352201,1.916273585,8,0.880360760334675,"Low","M",0.617647058823529,"N"
15,"Tube",8,6.21658805,2.053852201,8,0.869027118313884,"Low","F",0.617647058823529,"N"
15,"Tube",8,6.088836478,1.802279874,8,0.888206596545839,"Low","F",0.617647058823529,"N"
15,"Tube",8,5.860849057,2.044025157,8,0.885381881174985,"Low","M",0.617647058823529,"N"
15,"Tube",8,5.322327044,2.085298742,8,0.91801008803327,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.677672956,2.199292453,8,0.959969617243946,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.976415094,2.142295597,8,0.940262584073571,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.722222877,1.981132075,8,0.959422108605096,"Low","M",0.617647058823529,"N"
15,"Tube",8,4.874213836,2.026990959,8,0.948618339117829,"Low","M",0.617647058823529,"N"
15,"Tube",9,3.151083597,1.868726228,2,0.131843705334337,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.461701664,1.830427892,2,0.174289374085632,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.667723851,1.947965531,2,0.162392883163229,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.415477417,1.896459984,2,0.17808557257916,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.752244453,2.142101823,2,0.164092326502305,"Low","M",0.590163934426229,"N"
15,"Tube",9,2.571315372,2.171156894,2,0.175189454836435,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.142101823,2.123613312,2,0.200174210281135,"Low","F",0.590163934426229,"N"
15,"Tube",9,2.511885895,2.033809429,2,0.17441889220757,"Low","M",0.590163934426229,"N"
15,"Tube",9,1.662044374,2.082672345,2,0.230967025081075,"Low","F",0.590163934426229,"N"
15,"Tube",9,1.971077655,2.002113708,2,0.209212659560099,"Low","M",0.590163934426229,"N"
15,"Tube",9,1.951267829,1.937400951,2,0.209761838195537,"Low","M",0.590163934426229,"N"
15,"Tube",9,1.218304279,2.106444136,3,0.260963237587755,"Low","M",0.590163934426229,"Y"
15,"Tube",9,0.996434231,2.237188986,3,0.277558443418395,"Low","F",0.590163934426229,"Y"
15,"Tube",9,1.137743661,2.390386292,3,0.274143218777793,"Low","M",0.590163934426229,"Y"
15,"Tube",9,0.82078645,2.916006339,3,0.315941186784654,"Low","F",0.590163934426229,"Y"
15,"Tube",9,0.82078645,3.342577258,3,0.342552475369487,"Low","M",0.590163934426229,"Y"
15,"Tube",9,0.876253962,3.489169968,3,0.351065436988906,"Low","M",0.590163934426229,"Y"
15,"Tube",9,0.902668384,3.623876783,3,0.359614290153779,"Low","M",0.590163934426229,"Y"
15,"Tube",9,1.078314184,3.844427496,4,0.372853845829842,"Low","F",0.590163934426229,"Y"
15,"Tube",9,1.053223059,4.202323693,4,0.397314644522503,"Low","M",0.590163934426229,"Y"
15,"Tube",9,1.135103011,4.384574089,4,0.409560180111484,"Low","M",0.590163934426229,"Y"
15,"Tube",9,1.449419572,4.447965531,4,0.422027109773963,"Low","M",0.590163934426229,"Y"
15,"Tube",9,1.663365689,4.214209588,4,0.418270758888229,"Low","M",0.590163934426229,"Y"
15,"Tube",9,2.206154913,4.290808241,4,0.452717584823215,"Low","F",0.590163934426229,"Y"
15,"Tube",9,3.204570127,4.308637084,5,0.517662335541797,"Low","F",0.590163934426229,"N"
15,"Tube",9,3.398706418,4.196380745,5,0.529050205004956,"Low","F",0.590163934426229,"N"
15,"Tube",9,3.705427892,4.372028526,5,0.55190335859283,"Low","F",0.590163934426229,"N"
15,"Tube",9,3.847068146,4.129358162,5,0.558639310657025,"Low","F",0.590163934426229,"N"
15,"Tube",9,4.047147385,4.238312203,5,0.573157158294745,"Low","F",0.590163934426229,"N"
15,"Tube",9,4.176901743,4.140253566,5,0.581066774703891,"Low","M",0.590163934426229,"N"
15,"Tube",9,4.226426307,4.345285261,5,0.586397573915766,"Low","M",0.590163934426229,"N"
15,"Tube",9,4.354199683,4.124405705,5,0.592976616132044,"Low","F",0.590163934426229,"N"
15,"Tube",9,4.595879556,4.094690967,5,0.609201684410068,"Low","M",0.590163934426229,"N"
15,"Tube",9,5.104992076,4.300713154,6,0.645201888808001,"Low","F",0.590163934426229,"Y"
15,"Tube",9,5.934364105,4.239302694,6,0.700985287889135,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.299524564,4.220814184,6,0.725686332675583,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.994849445,4.358161648,6,0.773739112537962,"Low","F",0.590163934426229,"Y"
15,"Tube",9,6.857501981,3.980453645,6,0.762773095152027,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.909007528,3.697834786,7,0.781361236587702,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.766376783,3.627838748,7,0.774453458489078,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.9856042,3.577654517,7,0.789267210028869,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.819201664,3.061277734,7,0.805371726090525,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.757131537,2.768092314,7,0.821630778615792,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.840332805,2.717908082,7,0.826936487569337,"Low","M",0.590163934426229,"Y"
15,"Tube",9,7.029185816,2.609613708,7,0.839232159165736,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.861463946,2.256998811,7,0.85688176569545,"Low","F",0.590163934426229,"Y"
15,"Tube",9,6.437533677,2.171156894,7,0.857265803812541,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.333201268,1.967775357,7,0.870919759825513,"Low","M",0.590163934426229,"Y"
15,"Tube",9,6.182646593,1.961172742,8,0.875757049314607,"Low","M",0.590163934426229,"N"
15,"Tube",9,5.677496038,1.95225832,8,0.899277473053057,"Low","F",0.590163934426229,"N"
15,"Tube",9,5.708201268,2.039421553,8,0.894511081684895,"Low","M",0.590163934426229,"N"
15,"Tube",9,5.805269414,2.159270998,8,0.885109605533453,"Low","F",0.590163934426229,"N"
15,"Tube",9,6.010301109,2.308835182,8,0.86885381456902,"Low","F",0.590163934426229,"N"
15,"Tube",9,5.830031696,2.277139461,8,0.881334551459575,"Low","F",0.590163934426229,"N"
15,"Tube",9,5.344690967,2.128565769,8,0.915801928756606,"Low","M",0.590163934426229,"N"
15,"Tube",10,3.056438792,2.013116057,2,0.143610440874108,"Low","M",0.690909090909091,"N"
15,"Tube",10,2.700715421,2.2436407,2,0.171335682814437,"Low","F",0.690909090909091,"N"
15,"Tube",10,2.567567568,1.848171701,2,0.167301001290456,"Low","F",0.690909090909091,"N"
15,"Tube",10,2.26483903,1.824986089,2,0.187610674224165,"Low","M",0.690909090909091,"N"
15,"Tube",10,2.124403816,2.267488076,2,0.20503970287578,"Low","M",0.690909090909091,"N"
15,"Tube",10,2.095256359,2.161500397,2,0.204056244801231,"Low","F",0.690909090909091,"N"
15,"Tube",10,1.993243243,1.998543323,2,0.207683240913167,"Low","F",0.690909090909091,"N"
15,"Tube",10,1.942899444,1.86738275,2,0.209736051344745,"Low","M",0.690909090909091,"N"
15,"Tube",10,1.802464229,1.862082671,2,0.219240806489693,"Low","M",0.690909090909091,"N"
15,"Tube",10,1.689189189,2.217806041,2,0.231519962542603,"Low","F",0.690909090909091,"N"
15,"Tube",10,1.63354531,2.112480127,2,0.233309028625603,"Low","F",0.690909090909091,"N"
15,"Tube",10,0.995627981,2.395999603,3,0.281331643967675,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.189056041,2.308559221,3,0.268242153811125,"Low","M",0.690909090909091,"Y"
15,"Tube",10,0.751854134,2.849099762,3,0.314761582218246,"Low","F",0.690909090909091,"Y"
15,"Tube",10,0.921436804,2.801405008,3,0.305797026546421,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.011526232,2.896794515,3,0.309654438535134,"Low","F",0.690909090909091,"Y"
15,"Tube",10,0.746556041,3.07697337,3,0.327988328704259,"Low","M",0.690909090909091,"Y"
15,"Tube",10,0.998277027,3.439984102,3,0.3461040522854,"Low","F",0.690909090909091,"Y"
15,"Tube",10,0.839294515,3.559220986,3,0.356323768413632,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.045971781,3.606915739,3,0.35698062940569,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.157259539,3.783122019,4,0.375283933902972,"Low","F",0.690909090909091,"Y"
15,"Tube",10,0.815447138,4.013646661,4,0.386540723605977,"Low","M",0.690909090909091,"Y"
15,"Tube",10,0.921436804,4.14745628,4,0.394394119080582,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.084393879,4.309087838,4,0.404492722350301,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.328165739,4.311738871,4,0.41032997018992,"Low","M",0.690909090909091,"Y"
15,"Tube",10,1.897853736,4.240858506,4,0.432490950248513,"Low","F",0.690909090909091,"Y"
15,"Tube",10,2.551669316,4.313726153,4,0.4751097716396,"Low","F",0.690909090909091,"Y"
15,"Tube",10,3.312136328,4.207736486,5,0.523378914864207,"Low","F",0.690909090909091,"N"
15,"Tube",10,3.630763116,4.217011129,5,0.54488530774151,"Low","M",0.690909090909091,"N"
15,"Tube",10,3.662559618,4.372019078,5,0.549051018249324,"Low","F",0.690909090909091,"N"
15,"Tube",10,3.932168124,4.181240064,5,0.564845066165318,"Low","M",0.690909090909091,"N"
15,"Tube",10,5.526629571,4.153418124,6,0.672784177435636,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.61963434,4.02027027,6,0.746658251182911,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.778616852,4.113672496,6,0.757787845065353,"Low","F",0.690909090909091,"Y"
15,"Tube",10,6.963434022,3.824191176,6,0.769813980345613,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.748807631,3.842740461,6,0.755185306980407,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.934286566,3.530073529,7,0.787701874320397,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.98198132,2.276762719,7,0.858418601962739,"Low","M",0.690909090909091,"Y"
15,"Tube",10,6.176470588,2.109831081,8,0.866806619163319,"Low","M",0.690909090909091,"N"
15,"Tube",10,6.240063593,2.128378378,8,0.863710352283858,"Low","M",0.690909090909091,"N"
15,"Tube",10,6.212241653,1.934950318,8,0.876825498631604,"Low","F",0.690909090909091,"N"
15,"Tube",10,6.040009936,2.027688792,8,0.876880680936175,"Low","F",0.690909090909091,"N"
15,"Tube",10,5.76709062,2.063459857,8,0.890192888631902,"Low","M",0.690909090909091,"N"
15,"Tube",10,5.329888712,2.129040143,8,0.916777172073014,"Low","M",0.690909090909091,"N"
15,"Tube",10,5.136460652,2.266826312,8,0.928397970926634,"Low","M",0.690909090909091,"N"
15,"Tube",10,4.956279809,1.956810413,8,0.944416681902177,"Low","M",0.690909090909091,"N"
15,"Tube",10,5.229199126,1.919713831,8,0.927645607026175,"Low","M",0.690909090909091,"N"
