Colony,Nest,Day,ScaledX,ScaledY,SexID
15,Tube,12,3.500778816,0.652906931,"A,M,1,1"
15,Tube,12,3.522844626,1.165628894,"A,M,2,2"
15,Tube,12,3.431984034,1.686137072,"A,M,3,3"
15,Tube,12,3.541018302,2.240395249,"A,M,4,4"
15,Tube,12,3.117860202,1.919781931,"A,M,5,5"
15,Tube,12,2.511033879,2.105399143,"A,M,6,6"
15,Tube,12,2.157320872,2.158619548,"A,M,7,7"
15,Tube,12,2.280632788,2.115784657,"A,M,8,8"
15,Tube,12,2.008047118,1.914589174,"A,M,9,9"
15,Tube,12,1.774402259,1.792575935,"A,M,10,10"
15,Tube,12,1.116952882,1.929517134,"A,M,11,11"
15,Tube,12,1.175364097,2.809579439,"A,F,1,12"
15,Tube,12,0.967679128,2.840732087,"A,M,12,13"
15,Tube,12,1.05334891,3.611760125,"A,M,13,14"
15,Tube,12,0.800233645,3.70911215,"A,M,14,15"
15,Tube,12,3.647780374,4.221183801,"A,F,2,16"
15,Tube,12,3.771417445,4.248442368,"A,M,15,17"
15,Tube,12,5.011682243,4.094626168,"A,F,3,18"
15,Tube,12,5.582165109,4.221832165,"A,F,4,19"
15,Tube,12,6.606308411,2.498701324,"A,M,16,20"
15,Tube,12,6.615395249,2.185878115,"A,M,17,21"
15,Tube,12,6.211707555,2.050882009,"A,M,18,22"
15,Tube,13,3.753900156,1.304602184,"A,M,1,1"
15,Tube,13,3.445787832,2.039781591,"A,M,2,2"
15,Tube,13,3.098673947,2.211388456,"A,M,3,3"
15,Tube,13,2.810062402,1.971528861,"A,M,4,4"
15,Tube,13,2.236090094,2.124284321,"A,M,5,5"
15,Tube,13,2.068383385,2.099584633,"A,M,6,6"
15,Tube,13,1.008190328,1.981279251,"A,F,1,7"
15,Tube,13,1.192798362,2.290692278,"A,M,7,8"
15,Tube,13,0.875585023,2.498699298,"A,M,8,9"
15,Tube,13,1.091394306,2.912115835,"A,F,2,10"
15,Tube,13,0.880785881,3.182527301,"A,M,9,11"
15,Tube,13,0.729978549,3.283931357,"A,M,10,12"
15,Tube,13,0.956187598,3.887154836,"A,M,11,13"
15,Tube,13,0.755980889,3.725949688,"A,M,12,14"
15,Tube,13,0.722178237,3.892355694,"A,F,3,15"
15,Tube,13,3.602443448,4.164717239,"A,M,13,16"
15,Tube,13,3.786402106,4.205017551,"A,M,14,17"
15,Tube,13,5.14950663,4.177716459,"A,M,15,18"
15,Tube,13,5.323712949,4.094514431,"A,F,4,19"
15,Tube,13,6.760920437,2.414196568,"A,M,16,20"
15,Tube,13,5.037051482,1.989079563,"A,F,5,21"
15,Tube,14,3.782265654,1.267752871,"A,M,1,1"
15,Tube,14,3.246882179,2.043966284,"A,M,2,2"
15,Tube,14,2.733112264,1.928492034,"A,M,3,3"
15,Tube,14,2.20205076,2.190316784,"A,M,4,4"
15,Tube,14,1.503643942,2.081017043,"A,M,5,5"
15,Tube,14,1.244288625,1.955044461,"A,M,6,6"
15,Tube,14,1.072002594,1.937754724,"A,M,7,7"
15,Tube,14,0.862048907,2.189699889,"A,M,8,8"
15,Tube,14,1.104112634,2.503395702,"A,F,1,9"
15,Tube,14,0.822526862,3.496356058,"A,M,9,10"
15,Tube,14,0.857108188,3.834753612,"A,M,10,11"
15,Tube,14,1.030011115,3.943434605,"A,F,2,12"
15,Tube,14,2.65962764,4.069407188,"A,F,3,13"
15,Tube,14,3.387675065,4.121278251,"A,F,4,14"
15,Tube,14,5.421761764,2.222426825,"A,F,5,15"
15,Tube,14,5.271706187,1.895763246,"A,M,11,16"
15,Tube,15,3.458404905,1.245988491,"A,M,1,1"
15,Tube,15,2.740680358,1.913107021,"A,M,2,2"
15,Tube,15,2.533324175,2.035299058,"A,M,3,3"
15,Tube,15,1.037706611,3.490804309,"A,M,4,4"
15,Tube,15,1.040483703,4.208219673,"A,M,5,5"
15,Tube,15,1.423105848,4.065045783,"A,F,1,6"
15,Tube,15,1.91804469,4.264996388,"A,F,2,7"
15,Tube,15,1.997038139,4.155145747,"A,F,3,8"
15,Tube,15,2.346642515,4.110095765,"A,F,4,9"
15,Tube,15,6.946432122,3.734879198,"A,F,5,10"
18,Circle,3,3.892436149,1.102652259,"A,M,1,1"
18,Circle,5,3.665540541,1.813063767,"A,M,1,1"
19,Circle,4,4.073795181,0.670180723,"A,M,1,1"
19,Circle,5,2.878113879,1.881672598,"A,M,1,1"
19,Circle,7,4.354545455,0.729545455,"A,M,1,1"
19,Circle,8,3.901376147,0.583715596,"A,M,1,1"
11,Circle,3,3.552695794,0.545685279,"A,M,1,1"
14,Tube,13,3.439041579,1.041226216,"A,M,1,1"
11,Circle,3,2.828136331,0.736040609,"A,M,10,10"
11,Circle,3,3.088591371,0.608533358,"A,M,2,2"
14,Tube,13,2.589852008,2.122973925,"A,M,2,2"
11,Circle,3,3.939448876,1.411046048,"A,M,3,3"
14,Tube,13,2.845900282,2.040755814,"A,M,3,3"
11,Circle,3,3.915277375,1.604423495,"A,M,4,4"
14,Tube,13,6.101714235,4.335799859,"A,M,4,4"
11,Circle,3,3.799251269,1.725284627,"A,M,5,5"
14,Tube,13,6.214469697,2.007869979,"A,M,5,5"
11,Circle,3,3.736403191,1.879985497,"A,M,6,6"
11,Circle,3,3.173192531,1.631013416,"A,M,7,7"
11,Circle,3,3.388324873,2.058859681,"A,M,8,8"
11,Circle,3,2.64684554,0.989847716,"A,M,9,9"
