"Colony","Nest","Day","ScaledX","ScaledY","Density"
15,"Circle",6,2.387490465,2.137681159,"Low"
15,"Circle",6,2.597254005,2.172006102,"Low"
15,"Circle",6,3.454742563,2.266718154,"Low"
15,"Circle",6,3.381006865,2.256546529,"Low"
15,"Circle",6,3.459826468,2.526062166,"Low"
15,"Circle",6,3.289473684,2.534959954,"Low"
15,"Circle",6,3.157259725,2.313754767,"Low"
15,"Circle",6,3.394990465,2.946859268,"Low"
15,"Circle",6,3.607297864,2.66717582,"Low"
15,"Circle",6,3.683575515,2.823545004,"Low"
15,"Circle",6,4.035722731,1.960335622,"Low"
15,"Circle",6,4.086575133,1.905669336,"Low"
15,"Circle",6,4.109458429,1.908213196,"Low"
15,"Circle",6,4.870963005,2.467581998,"Low"
15,"Circle",6,4.945970633,2.581998474,"Low"
15,"Circle",7,3.79420617,0.146726862,"Low"
15,"Circle",7,4.385502257,0.381866065,"Low"
15,"Circle",7,4.360421369,0.419488337,"Low"
15,"Circle",7,4.152244169,0.309129044,"Low"
15,"Circle",7,4.049411211,0.314145974,"Low"
15,"Circle",7,3.77853085,0.534862679,"Low"
15,"Circle",7,3.580385628,0.442061701,"Low"
15,"Circle",7,3.580385628,0.615124153,"Low"
15,"Circle",7,3.911461625,0.572484951,"Low"
15,"Circle",7,4.05442626,0.700400677,"Low"
15,"Circle",7,3.826185102,0.758088789,"Low"
15,"Circle",7,3.399798721,0.442061701,"Low"
15,"Circle",7,3.214196764,0.421995862,"Low"
15,"Circle",7,3.324554176,0.680336719,"Low"
15,"Circle",7,3.317029722,0.647729496,"Low"
15,"Circle",7,4.591171934,0.657763356,"Low"
15,"Circle",7,4.633809255,0.705417607,"Low"
15,"Circle",7,4.914723476,0.755581264,"Low"
15,"Circle",7,4.877101204,0.559945448,"Low"
15,"Circle",7,4.302733258,0.753071859,"Low"
15,"Circle",7,4.295208804,0.788186606,"Low"
15,"Circle",7,5.095310384,0.828316403,"Low"
15,"Circle",7,4.189866441,1.051542513,"Low"
15,"Circle",7,4.149736644,1.026461625,"Low"
15,"Circle",7,3.796087284,1.03398608,"Low"
15,"Circle",7,4.152244169,1.199524078,"Low"
15,"Circle",7,4.488337096,1.076623401,"Low"
15,"Circle",7,4.64133371,1.181965764,"Low"
15,"Circle",7,4.929772385,1.16440933,"Low"
15,"Circle",7,3.575370579,1.089164786,"Low"
15,"Circle",7,3.349636945,1.071608352,"Low"
15,"Circle",7,3.259343491,0.988839353,"Low"
15,"Circle",7,3.640581264,1.272259217,"Low"
15,"Circle",7,3.194130926,1.207048533,"Low"
15,"Circle",7,3.124529722,0.676574492,"Low"
15,"Circle",7,2.946450339,0.689113995,"Low"
15,"Circle",7,2.94143529,0.608854402,"Low"
15,"Circle",7,3.011662904,0.398169676,"Low"
15,"Circle",7,3.282543266,0.307876223,"Low"
15,"Circle",7,2.755831452,0.591296087,"Low"
15,"Circle",7,2.788436795,0.719211813,"Low"
15,"Circle",7,2.813519564,0.889766742,"Low"
15,"Circle",7,2.484951091,0.91484763,"Low"
15,"Circle",7,2.642964635,0.827063582,"Low"
15,"Circle",7,2.542639202,0.716704289,"Low"
15,"Circle",7,2.424755455,1.150615124,"Low"
15,"Circle",7,2.266741911,1.090419488,"Low"
15,"Circle",7,3.039253198,1.326185102,"Low"
15,"Circle",7,2.570227615,1.366314898,"Low"
15,"Circle",7,2.484951091,1.471657261,"Low"
15,"Circle",7,2.647981565,1.584524078,"Low"
15,"Circle",7,2.447328819,1.767620391,"Low"
15,"Circle",7,3.109480813,1.684851392,"Low"
15,"Circle",7,3.641209556,1.812767118,"Low"
15,"Circle",7,2.457360798,1.945697893,"Low"
15,"Circle",7,2.818534612,2.111235892,"Low"
15,"Circle",7,3.187232882,2.076123025,"Low"
15,"Circle",7,2.690618886,2.422247931,"Low"
15,"Circle",7,2.449836343,2.336969526,"Low"
15,"Circle",7,2.173940933,2.211563205,"Low"
15,"Circle",7,2.264234387,2.046025207,"Low"
15,"Circle",7,2.163907073,1.908075621,"Low"
15,"Circle",7,2.181465388,2.670554929,"Low"
15,"Circle",7,2.525080888,2.803485704,"Low"
15,"Circle",7,2.610359293,2.923876975,"Low"
15,"Circle",7,2.56270316,3.177200903,"Low"
15,"Circle",7,2.331954477,2.986582017,"Low"
15,"Circle",7,2.838600451,3.275018811,"Low"
15,"Circle",7,3.320165538,3.433032355,"Low"
15,"Circle",7,3.259969902,3.405442062,"Low"
15,"Circle",7,3.525833333,3.327689992,"Low"
15,"Circle",7,3.297592175,2.873715199,"Low"
15,"Circle",7,3.019187359,3.518308879,"Low"
15,"Circle",7,3.463130173,3.746551919,"Low"
15,"Circle",7,3.613619263,3.668797968,"Low"
15,"Circle",7,3.893278781,3.824303988,"Low"
15,"Circle",7,4.154125282,3.801730625,"Low"
15,"Circle",7,3.875720467,3.618636193,"Low"
15,"Circle",7,4.249435666,3.430524831,"Low"
15,"Circle",7,4.668297592,3.588538375,"Low"
15,"Circle",7,4.590543642,3.224855154,"Low"
15,"Circle",7,3.943440557,3.355280286,"Low"
15,"Circle",7,4.277025959,3.134561701,"Low"
15,"Circle",7,4.18924003,2.85866629,"Low"
15,"Circle",7,4.525332957,2.831075997,"Low"
15,"Circle",7,4.715951843,2.893779157,"Low"
15,"Circle",7,5.126034612,3.119512792,"Low"
15,"Circle",7,4.975545523,3.415475922,"Low"
15,"Circle",7,5.198771633,2.527590293,"Low"
15,"Circle",7,5.284048157,2.294332205,"Low"
15,"Circle",7,5.522323175,2.27677389,"Low"
15,"Circle",7,5.59255079,2.422247931,"Low"
15,"Circle",7,5.499749812,1.965763732,"Low"
15,"Circle",7,5.424505267,1.903060572,"Low"
15,"Circle",7,5.276523702,1.865438299,"Low"
15,"Circle",7,5.113493228,1.775144846,"Low"
15,"Circle",7,4.925381866,2.113745297,"Low"
15,"Circle",7,5.316653499,1.699900301,"Low"
15,"Circle",7,5.291572611,1.556935666,"Low"
15,"Circle",7,5.630173062,1.752571482,"Low"
15,"Circle",7,5.198771633,1.441559443,"Low"
15,"Circle",7,4.927891272,1.539377351,"Low"
15,"Circle",7,5.344243792,1.080385628,"Low"
15,"Circle",7,4.236267871,0.553047404,"Low"
15,"Circle",7,4.38675696,1.399548533,"Low"
15,"Circle",7,3.969149737,1.625282167,"Low"
15,"Circle",7,4.042513168,1.930022573,"Low"
15,"Circle",7,4.285176825,2.121896163,"Low"
15,"Circle",7,4.320917983,2.221595184,"Low"
15,"Circle",7,3.999247555,2.088036117,"Low"
15,"Circle",7,4.0331076,2.189616253,"Low"
15,"Circle",7,3.922121896,2.099322799,"Low"
15,"Circle",7,3.844996238,2.183972912,"Low"
15,"Circle",7,3.925884123,2.223476298,"Low"
15,"Circle",7,3.771632807,2.15199398,"Low"
15,"Circle",7,4.595560572,2.039127163,"Low"
15,"Circle",7,4.847629797,2.020942438,"Low"
15,"Circle",7,4.753574116,2.120015049,"Low"
15,"Circle",7,4.69337848,2.255455229,"Low"
15,"Circle",7,4.606847254,2.310633935,"Low"
15,"Circle",7,4.536619639,2.216578254,"Low"
15,"Circle",7,4.506521821,2.355780662,"Low"
15,"Circle",7,4.386130549,2.360797592,"Low"
15,"Circle",7,4.176698646,2.261724981,"Low"
15,"Circle",7,5.103461249,2.094934161,"Low"
15,"Circle",7,5.15613243,2.250438299,"Low"
15,"Circle",7,5.078380361,2.324430023,"Low"
15,"Circle",7,4.968021068,2.294332205,"Low"
15,"Circle",7,4.815024454,2.28680775,"Low"
15,"Circle",7,5.052044771,2.290569977,"Low"
15,"Circle",7,5.166164409,2.059819413,"Low"
15,"Circle",7,5.218835591,2.094934161,"Low"
15,"Circle",7,5.34298909,2.078630549,"Low"
15,"Circle",7,5.36932468,1.798971031,"Low"
15,"Circle",7,5.215073363,1.910585026,"Low"
15,"Circle",7,5.080887886,1.948207299,"Low"
15,"Circle",7,4.991849135,1.963256208,"Low"
15,"Circle",7,4.90657073,1.980812641,"Low"
15,"Circle",7,4.899046275,2.419738525,"Low"
15,"Circle",7,4.823801731,2.522573363,"Low"
15,"Circle",7,4.773639955,2.487458616,"Low"
15,"Circle",7,4.697140707,2.525080888,"Low"
15,"Circle",7,4.58929082,2.42726298,"Low"
15,"Circle",7,4.473914597,2.4586155,"Low"
15,"Circle",7,5.004388638,2.56772009,"Low"
15,"Circle",7,5.12477991,2.625408202,"Low"
15,"Circle",7,5.272761475,2.589038751,"Low"
15,"Circle",7,5.065838977,2.720716704,"Low"
15,"Circle",7,5.034486456,2.763355907,"Low"
15,"Circle",7,4.939177953,2.764610609,"Low"
15,"Circle",7,4.846375094,2.720716704,"Low"
15,"Circle",7,4.871457863,2.60910459,"Low"
15,"Circle",7,4.973037998,2.695635816,"Low"
15,"Circle",7,4.91660459,2.80662152,"Low"
15,"Circle",7,4.818786682,2.836719338,"Low"
15,"Circle",7,4.749811889,2.863054929,"Low"
15,"Circle",7,4.697140707,2.775268999,"Low"
15,"Circle",7,4.64697705,2.693754703,"Low"
15,"Circle",7,4.653248683,2.663656885,"Low"
15,"Circle",7,4.562955229,2.592174567,"Low"
15,"Circle",7,4.419990594,2.519437547,"Low"
15,"Circle",7,4.684599323,3.122648608,"Low"
15,"Circle",7,4.559193002,2.964635064,"Low"
15,"Circle",7,4.670805117,2.969651994,"Low"
15,"Circle",7,4.852646727,2.998495109,"Low"
15,"Circle",7,4.917857412,3.108854402,"Low"
15,"Circle",7,4.7661155,3.284424379,"Low"
15,"Circle",7,4.833835591,3.364685854,"Low"
15,"Circle",7,4.621896163,3.240532355,"Low"
15,"Circle",7,4.575494733,3.140205041,"Low"
15,"Circle",7,4.486455982,3.235515425,"Low"
15,"Circle",7,4.393655004,3.368448081,"Low"
15,"Circle",7,4.419990594,3.179082017,"Low"
15,"Circle",7,4.309004891,3.29508465,"Low"
15,"Circle",7,4.082016554,3.318910835,"Low"
15,"Circle",7,4.219964259,3.213568473,"Low"
15,"Circle",7,4.050664033,3.18598006,"Low"
15,"Circle",7,4.199900301,3.060571859,"Low"
15,"Circle",7,4.297718209,2.93641836,"Low"
15,"Circle",7,4.371708051,2.933910835,"Low"
15,"Circle",7,4.443190369,2.916352521,"Low"
15,"Circle",7,4.514672686,2.867443567,"Low"
15,"Circle",7,4.337848006,2.783421746,"Low"
15,"Circle",7,4.448207299,2.754576749,"Low"
15,"Circle",7,4.444445071,2.632932656,"Low"
15,"Circle",7,4.31903687,2.521318661,"Low"
15,"Circle",7,4.203662528,2.545146727,"Low"
15,"Circle",7,3.982943943,2.738275019,"Low"
15,"Circle",7,4.034362302,2.864936042,"Low"
15,"Circle",7,4.09581076,2.789691497,"Low"
15,"Circle",7,4.192375847,2.901303612,"Low"
15,"Circle",7,4.302733258,3.007900677,"Low"
15,"Circle",7,4.093303236,2.415976298,"Low"
15,"Circle",7,4.083271257,2.49498307,"Low"
15,"Circle",7,4.021820918,2.57273702,"Low"
15,"Circle",7,3.956608352,2.383370956,"Low"
15,"Circle",7,4.040632054,2.49498307,"Low"
15,"Circle",7,4.143466892,2.418485704,"Low"
15,"Circle",7,4.298971031,2.375846501,"Low"
15,"Circle",7,4.125908578,2.064836343,"Low"
15,"Circle",7,4.01241535,3.465011287,"Low"
15,"Circle",7,3.995485327,3.579759217,"Low"
15,"Circle",7,4.112114372,3.589164786,"Low"
15,"Circle",7,4.221218962,3.611738149,"Low"
15,"Circle",7,4.364183597,3.515801354,"Low"
15,"Circle",7,3.987960873,3.329571106,"Low"
15,"Circle",7,3.897667419,3.175319789,"Low"
15,"Circle",7,3.907072987,3.098194131,"Low"
15,"Circle",7,4.087659895,3.00413845,"Low"
15,"Circle",7,3.75282167,3.017306245,"Low"
15,"Circle",7,3.72648608,3.066215199,"Low"
15,"Circle",7,3.792325056,3.192249812,"Low"
15,"Circle",7,3.792325056,3.295711061,"Low"
15,"Circle",7,3.686982694,3.354025583,"Low"
15,"Circle",7,3.890142965,3.327689992,"Low"
15,"Circle",7,3.976674191,3.261851016,"Low"
15,"Circle",7,3.765989466,2.887509406,"Low"
15,"Circle",7,3.833709556,2.778404816,"Low"
15,"Circle",7,3.978555305,2.614747931,"Low"
15,"Circle",7,3.878856283,2.518811136,"Low"
15,"Circle",7,3.779157261,2.515048909,"Low"
15,"Circle",7,3.739653875,2.688111362,"Low"
15,"Circle",7,3.70579383,2.590293454,"Low"
15,"Circle",7,3.658765989,2.757712566,"Low"
15,"Circle",7,3.600451467,2.708803612,"Low"
15,"Circle",7,3.551542513,2.539503386,"Low"
15,"Circle",7,3.61738149,2.437923251,"Low"
15,"Circle",7,3.707674944,2.340105342,"Low"
15,"Circle",7,3.869450715,2.402182092,"Low"
15,"Circle",7,3.867569601,2.353273138,"Low"
15,"Circle",7,3.647479308,2.093679458,"Low"
15,"Circle",7,3.788562829,1.882994733,"Low"
15,"Circle",7,3.762227239,1.969525959,"Low"
15,"Circle",7,3.754702784,1.694883371,"Low"
15,"Circle",7,3.461249059,1.800225734,"Low"
15,"Circle",7,3.425507901,1.83972912,"Low"
15,"Circle",7,3.37848006,2.097441685,"Low"
15,"Circle",7,3.386004515,2.19337848,"Low"
15,"Circle",7,3.55530474,2.291196388,"Low"
15,"Circle",7,3.581640331,2.326937547,"Low"
15,"Circle",7,3.372836719,2.483069977,"Low"
15,"Circle",7,3.579759217,2.863054929,"Low"
15,"Circle",7,3.551542513,2.800978179,"Low"
15,"Circle",7,3.527088036,2.893152746,"Low"
15,"Circle",7,3.380361174,3.085026336,"Low"
15,"Circle",7,3.606094808,3.117005267,"Low"
15,"Circle",7,3.559066968,3.007900677,"Low"
15,"Circle",7,3.594808126,3.286305493,"Low"
15,"Circle",7,3.553423627,3.359668924,"Low"
15,"Circle",7,3.481941309,3.212942062,"Low"
15,"Circle",7,3.404815651,3.433032355,"Low"
15,"Circle",7,3.397291196,3.542136945,"Low"
15,"Circle",7,3.893905192,2.974040632,"Low"
15,"Circle",7,3.765989466,3.743416102,"Low"
15,"Circle",7,3.916478555,3.797968397,"Low"
15,"Circle",7,3.671933785,3.816779533,"Low"
15,"Circle",7,3.515801354,3.702031603,"Low"
15,"Circle",7,3.421745673,0.869074492,"Low"
15,"Circle",7,3.483822423,0.916102333,"Low"
15,"Circle",7,3.370955606,1.132430399,"Low"
15,"Circle",7,3.367193378,1.053423627,"Low"
15,"Circle",7,3.408577878,1.023325809,"Low"
15,"Circle",7,3.066215199,1.141835967,"Low"
15,"Circle",7,3.094431904,1.168171558,"Low"
15,"Circle",7,3.158389767,1.188863807,"Low"
15,"Circle",7,3.363431151,1.29420617,"Low"
15,"Circle",7,3.44620015,1.307373965,"Low"
15,"Circle",7,3.359668924,1.401429646,"Low"
15,"Circle",7,3.16027088,1.375094056,"Low"
15,"Circle",7,3.145221971,1.356282919,"Low"
15,"Circle",7,2.9834462,1.386380737,"Low"
15,"Circle",7,2.951467269,1.518058691,"Low"
15,"Circle",7,2.928893905,1.625282167,"Low"
15,"Circle",7,3.075620767,1.627163281,"Low"
15,"Circle",7,3.147103085,1.570729872,"Low"
15,"Circle",7,3.275018811,1.544394281,"Low"
15,"Circle",7,3.323927765,1.687358916,"Low"
15,"Circle",7,3.434913469,1.653498871,"Low"
15,"Circle",7,3.329571106,1.770127916,"Low"
15,"Circle",7,3.216704289,1.841610233,"Low"
15,"Circle",7,3.07185854,1.824680211,"Low"
15,"Circle",7,3.049285177,1.781414597,"Low"
15,"Circle",7,2.964635064,1.760722348,"Low"
15,"Circle",7,2.795334838,1.713694507,"Low"
15,"Circle",7,2.759593679,1.542513168,"Low"
15,"Circle",7,2.746425884,1.625282167,"Low"
15,"Circle",7,2.725733634,1.661023326,"Low"
15,"Circle",7,2.680586907,1.4503386,"Low"
15,"Circle",7,2.599699022,1.645974417,"Low"
15,"Circle",7,2.58841234,1.820917983,"Low"
15,"Circle",7,2.729495862,1.90744921,"Low"
15,"Circle",7,2.876222724,1.882994733,"Low"
15,"Circle",7,2.678705794,1.982693755,"Low"
15,"Circle",7,2.942061701,1.914973664,"Low"
15,"Circle",7,3.322046652,1.95447705,"Low"
15,"Circle",7,3.410458992,1.958239278,"Low"
15,"Circle",7,3.128291949,1.877351392,"Low"
15,"Circle",7,3.06684161,2.187108728,"Low"
15,"Circle",7,3.165914221,2.19337848,"Low"
15,"Circle",7,3.25370015,2.203410459,"Low"
15,"Circle",7,2.972785929,2.144469526,"Low"
15,"Circle",7,2.932656132,2.277402182,"Low"
15,"Circle",7,2.826059067,2.009029345,"Low"
15,"Circle",7,2.768372837,2.017808503,"Low"
15,"Circle",7,2.843617381,2.284926637,"Low"
15,"Circle",7,2.740782543,2.272385252,"Low"
15,"Circle",7,2.90005079,2.400300978,"Low"
15,"Circle",7,2.90005079,2.460496614,"Low"
15,"Circle",7,2.982819789,2.505643341,"Low"
15,"Circle",7,3.178455606,2.508150865,"Low"
15,"Circle",7,3.064334086,2.516930023,"Low"
15,"Circle",7,3.091924379,2.478053047,"Low"
15,"Circle",7,2.996613995,2.6511155,"Low"
15,"Circle",7,2.99912152,2.693754703,"Low"
15,"Circle",7,2.913844996,2.648607976,"Low"
15,"Circle",7,3.277526336,2.575870956,"Low"
15,"Circle",7,3.322673062,2.618510158,"Low"
15,"Circle",7,3.287560196,2.347629797,"Low"
15,"Circle",7,3.424253198,2.312515049,"Low"
15,"Circle",7,3.44557374,2.781540632,"Low"
15,"Circle",7,3.252445448,2.708803612,"Low"
15,"Circle",7,3.142086155,2.746425884,"Low"
15,"Circle",7,3.145848382,2.860547404,"Low"
15,"Circle",7,2.992851768,2.832957111,"Low"
15,"Circle",7,2.864936042,2.940806998,"Low"
15,"Circle",7,2.802232882,2.681213318,"Low"
15,"Circle",7,2.871205794,2.763982318,"Low"
15,"Circle",7,2.778404816,2.589667043,"Low"
15,"Circle",7,2.826059067,2.544520316,"Low"
15,"Circle",7,2.744544771,2.478053047,"Low"
15,"Circle",7,3.311386381,2.952093679,"Low"
15,"Circle",7,3.182217833,2.87935854,"Low"
15,"Circle",7,2.948959744,3.127665538,"Low"
15,"Circle",7,2.989089541,3.057436042,"Low"
15,"Circle",7,3.017932656,3.118886381,"Low"
15,"Circle",7,3.096939428,3.204162904,"Low"
15,"Circle",7,3.160897291,3.286931904,"Low"
15,"Circle",7,3.109480813,3.289441309,"Low"
15,"Circle",7,2.908828066,3.375972536,"Low"
15,"Circle",7,3.271256584,3.246802107,"Low"
15,"Circle",7,2.612240406,2.98846313,"Low"
15,"Circle",7,2.442940181,2.871834086,"Low"
15,"Circle",7,2.677451091,2.711311136,"Low"
15,"Circle",7,2.548282543,2.503135816,"Low"
15,"Circle",7,2.419112114,2.533233634,"Low"
15,"Circle",7,2.595936795,2.299975546,"Low"
15,"Circle",7,2.599699022,2.237270504,"Low"
15,"Circle",7,2.669926637,2.180837096,"Low"
15,"Circle",7,2.642338224,2.113117005,"Low"
15,"Circle",7,2.558314522,2.172059819,"Low"
15,"Circle",7,2.682468021,2.237270504,"Low"
15,"Circle",7,2.65613243,2.03787246,"Low"
15,"Circle",7,2.469275771,1.680460873,"Low"
15,"Circle",7,2.465513544,1.487334462,"Low"
15,"Circle",7,2.373965388,1.972661776,"Low"
15,"Circle",7,2.274266366,2.17268623,"Low"
15,"Circle",7,2.308126411,2.231000752,"Low"
15,"Circle",7,2.351392024,2.366440933,"Low"
15,"Circle",7,4.549787434,1.58515237,"Low"
15,"Circle",7,5.117255455,2.454853273,"Low"
15,"Circle",7,4.280159895,2.565212566,"Low"
15,"Circle",7,4.120893529,2.35452784,"Low"
15,"Circle",7,3.529595561,2.012791573,"Low"
15,"Circle",7,3.606094808,2.187108728,"Low"
15,"Circle",12,3.131621842,0.892420538,"Low"
15,"Circle",12,3.133659332,0.825183374,"Low"
15,"Circle",12,2.997147514,0.853708231,"Low"
15,"Circle",12,2.917685412,0.896495518,"Low"
15,"Circle",12,2.681336593,0.9800326,"Low"
15,"Circle",12,2.652811736,1.138956805,"Low"
15,"Circle",12,2.577424613,1.122656887,"Low"
15,"Circle",12,2.506112469,1.204156479,"Low"
15,"Circle",12,2.355338223,1.238793806,"Low"
15,"Circle",12,2.420537897,1.379380603,"Low"
15,"Circle",12,2.524449878,1.334555827,"Low"
15,"Circle",12,2.71393643,1.297881011,"Low"
15,"Circle",12,2.783211084,1.334555827,"Low"
15,"Circle",12,2.848410758,1.379380603,"Low"
15,"Circle",12,3.066422168,1.187856561,"Low"
15,"Circle",12,3.131621842,1.30806846,"Low"
15,"Circle",12,3.180521597,1.248981255,"Low"
15,"Circle",12,3.162184189,1.19804401,"Low"
15,"Circle",12,3.176446618,1.187856561,"Low"
15,"Circle",12,3.198859006,1.163406683,"Low"
15,"Circle",12,3.235533822,1.238793806,"Low"
15,"Circle",12,3.270171149,1.251018745,"Low"
15,"Circle",12,3.310920945,1.267318663,"Low"
15,"Circle",12,3.341483293,1.279543602,"Low"
15,"Circle",12,3.333333333,1.291768541,"Low"
15,"Circle",12,3.314995925,1.2999185,"Low"
15,"Circle",12,3.331295844,1.314180929,"Low"
15,"Circle",12,3.2599837,1.324368378,"Low"
15,"Circle",12,3.380195599,1.263243684,"Low"
15,"Circle",12,3.416870416,1.348818256,"Low"
15,"Circle",12,3.239608802,1.395680522,"Low"
15,"Circle",12,2.746536267,1.497555012,"Low"
15,"Circle",12,2.734311328,1.589242054,"Low"
15,"Circle",12,2.559087205,1.483292584,"Low"
15,"Circle",12,2.481662592,1.609616952,"Low"
15,"Circle",12,2.473512632,1.760391198,"Low"
15,"Circle",12,2.477587612,1.685004075,"Low"
15,"Circle",12,2.16992665,1.703341483,"Low"
15,"Circle",12,2.157701711,1.644254279,"Low"
15,"Circle",12,2.410350448,1.841890791,"Low"
15,"Circle",12,2.893235534,1.558679707,"Low"
15,"Circle",12,2.984922575,1.460880196,"Low"
15,"Circle",12,3.033822331,1.574979625,"Low"
15,"Circle",12,3.209046455,1.544417278,"Low"
15,"Circle",12,3.461695192,1.597392013,"Low"
15,"Circle",12,3.518744906,1.666666667,"Low"
15,"Circle",12,3.620619397,1.552567237,"Low"
15,"Circle",12,3.551344743,1.464955175,"Low"
15,"Circle",12,3.575794621,1.320293399,"Low"
15,"Circle",12,3.685819071,1.340668297,"Low"
15,"Circle",12,3.626731866,1.124694377,"Low"
15,"Circle",12,3.724531377,1.185819071,"Low"
15,"Circle",12,3.657294214,1.475142624,"Low"
15,"Circle",12,3.748981255,1.509779951,"Low"
15,"Circle",12,3.634881826,1.760391198,"Low"
15,"Circle",12,3.710268949,1.811328443,"Low"
15,"Circle",12,3.378158109,1.705378973,"Low"
15,"Circle",12,3.302770986,1.654441728,"Low"
15,"Circle",12,3.202933985,1.752241239,"Low"
15,"Circle",12,3.288508557,1.823553382,"Low"
15,"Circle",12,3.437245314,1.892828036,"Low"
15,"Circle",12,3.380195599,1.858190709,"Low"
15,"Circle",12,3.573757131,1.917277914,"Low"
15,"Circle",12,3.669519152,2.000814996,"Low"
15,"Circle",12,3.465770171,2.108801956,"Low"
15,"Circle",12,3.337408313,2.112876936,"Low"
15,"Circle",12,3.298696007,2.004889976,"Low"
15,"Circle",12,3.209046455,1.929502852,"Low"
15,"Circle",12,3.286471068,2.013039935,"Low"
15,"Circle",12,3.021597392,2.198451508,"Low"
15,"Circle",12,3.011409943,2.243276284,"Low"
15,"Circle",12,3.178484108,2.145476773,"Low"
15,"Circle",12,3.123471883,2.043602282,"Low"
15,"Circle",12,3.111246944,1.872453138,"Low"
15,"Circle",12,3.04808476,1.788916055,"Low"
15,"Circle",12,3.064384678,1.672779136,"Low"
15,"Circle",12,2.913610432,1.664629177,"Low"
15,"Circle",12,2.864710676,1.7400163,"Low"
15,"Circle",12,2.897310513,1.833740831,"Low"
15,"Circle",12,2.93398533,1.880603097,"Low"
15,"Circle",12,2.669111654,1.774653627,"Low"
15,"Circle",12,2.60594947,1.825590872,"Low"
15,"Circle",12,2.681336593,1.73594132,"Low"
15,"Circle",12,2.597799511,1.862265689,"Low"
15,"Circle",12,2.597799511,1.95599022,"Low"
15,"Circle",12,2.506112469,2.006927465,"Low"
15,"Circle",12,2.728198859,2.112876936,"Low"
15,"Circle",12,2.734311328,1.988590057,"Low"
15,"Circle",12,2.783211084,2.021189894,"Low"
15,"Circle",12,2.897310513,2.100651997,"Low"
15,"Circle",12,2.789323553,1.931540342,"Low"
15,"Circle",12,2.703748981,2.241238794,"Low"
15,"Circle",12,2.638549307,2.226976365,"Low"
15,"Circle",12,2.365525672,2.359413203,"Low"
15,"Circle",12,2.239201304,2.190301548,"Low"
15,"Circle",12,3.241646292,2.233088835,"Low"
15,"Circle",12,3.526894866,2.330888346,"Low"
15,"Circle",12,3.361858191,2.371638142,"Low"
15,"Circle",12,3.47799511,2.212713936,"Low"
15,"Circle",12,3.667481663,2.253463733,"Low"
15,"Circle",12,3.245721271,2.459250204,"Low"
15,"Circle",12,3.308883456,2.518337408,"Low"
15,"Circle",12,3.080684597,2.459250204,"Low"
15,"Circle",12,3.133659332,2.444987775,"Low"
15,"Circle",12,2.970660147,2.379788101,"Low"
15,"Circle",12,2.954360228,2.473512632,"Low"
15,"Circle",12,3.001222494,2.528524857,"Low"
15,"Circle",12,3.137734311,2.581499593,"Low"
15,"Circle",12,2.764873676,2.487775061,"Low"
15,"Circle",12,2.744498778,2.334963325,"Low"
15,"Circle",12,2.832110839,2.245313773,"Low"
15,"Circle",12,2.868785656,2.371638142,"Low"
15,"Circle",12,2.658924205,2.520374898,"Low"
15,"Circle",12,2.60594947,2.479625102,"Low"
15,"Circle",12,2.481662592,2.571312143,"Low"
15,"Circle",12,2.367563162,2.552974735,"Low"
15,"Circle",12,2.60594947,2.624286879,"Low"
15,"Circle",12,2.874898126,2.660961695,"Low"
15,"Circle",12,2.730236349,2.728198859,"Low"
15,"Circle",12,2.709861451,2.842298289,"Low"
15,"Circle",12,2.516299919,2.858598207,"Low"
15,"Circle",12,2.891198044,2.864710676,"Low"
15,"Circle",12,2.870823146,2.791361043,"Low"
15,"Circle",12,3.137734311,2.942135289,"Low"
15,"Circle",12,3.209046455,2.785248574,"Low"
15,"Circle",12,3.298696007,2.779136104,"Low"
15,"Circle",12,3.392420538,2.760798696,"Low"
15,"Circle",12,3.37408313,2.870823146,"Low"
15,"Circle",12,3.37000815,2.956397718,"Low"
15,"Circle",12,3.300733496,3.092909535,"Low"
15,"Circle",12,3.221271394,3.129584352,"Low"
15,"Circle",12,3.162184189,3.290546047,"Low"
15,"Circle",12,3.145884271,3.467807661,"Low"
15,"Circle",12,3.345558272,3.512632437,"Low"
15,"Circle",12,3.343520782,3.571719641,"Low"
15,"Circle",12,3.435207824,3.551344743,"Low"
15,"Circle",12,3.535044825,3.486145069,"Low"
15,"Circle",12,3.453545232,3.380195599,"Low"
15,"Circle",12,3.663406683,3.308883456,"Low"
15,"Circle",12,3.722493888,3.251833741,"Low"
15,"Circle",12,3.744906275,3.076609617,"Low"
15,"Circle",12,3.520782396,2.868785656,"Low"
15,"Circle",12,3.612469438,2.811735941,"Low"
15,"Circle",12,3.704156479,2.881010595,"Low"
15,"Circle",12,3.689894051,2.956397718,"Low"
15,"Circle",12,3.577832111,2.962510187,"Low"
15,"Circle",12,3.47595762,2.768948655,"Low"
15,"Circle",12,3.632844336,2.660961695,"Low"
15,"Circle",12,3.651181744,2.597799511,"Low"
15,"Circle",12,3.645069275,2.516299919,"Low"
15,"Circle",12,3.435207824,2.447025265,"Low"
15,"Circle",12,3.441320293,2.514262429,"Low"
15,"Circle",12,3.386308068,2.624286879,"Low"
15,"Circle",12,3.661369193,2.742461288,"Low"
15,"Circle",12,3.712306438,2.434800326,"Low"
15,"Circle",12,3.826405868,1.171556642,"Low"
15,"Circle",12,3.938467808,1.228606357,"Low"
15,"Circle",12,3.789731051,1.344743276,"Low"
